,artist,album,track_name,track_id,danceability,energy,key,loudness,mode,speechiness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature,like
727,Gary Moore,Back to the Blues,The Prophet,7oH2oEIEwwcKfLvDcCWlQ7,0.251,0.27699999999999997,7,-5.901,1,0.0318,0.667,0.19899999999999998,0.0386,138.627,379373,3,False
728,America,America,A Horse with No Name,54eZmuggBFJbV7k248bTTt,0.654,0.506,11,-17.18,0,0.0535,0.0155,0.155,0.831,123.179,252240,4,False
729,Bo Diddley,Bo Diddley Hit Pac (International Version),Bo Diddley - 1973 Album Version (Stereo),4HJOspEf9KeLFjE69pUs4K,0.769,0.773,0,-8.612,1,0.0609,0.0744,0.055999999999999994,0.865,110.50200000000001,174335,4,False
730,Mystic Prophecy,Dracula,Dracula,3T5Qp0PzqIVHw3tY1QIjyU,0.474,0.925,1,-4.4830000000000005,1,0.0653,0.000109,0.139,0.528,94.975,201960,4,False
731,Green Day,American Idiot,American Idiot,6nTiIhLmQ3FWhvrGafw2zj,0.38,0.988,1,-2.042,1,0.0639,7.859999999999999e-05,0.368,0.769,186.113,176346,4,False
732,Usher,Raymond v Raymond (Expanded Edition),DJ Got Us Fallin' In Love (feat. Pitbull),4356Typ82hUiFAynbLYbPn,0.6629999999999999,0.861,7,-3.398,0,0.109,0.0,0.08199999999999999,0.654,119.963,220800,4,True
733,HARDY,GIVE HEAVEN SOME HELL,GIVE HEAVEN SOME HELL,5nra2uQhiaYKKpemgiDNC3,0.639,0.843,11,-4.975,1,0.0362,0.0,0.0854,0.528,126.04700000000001,217802,4,False
734,Diamond Head,The Coffin Train,Belly of the Beast,5FwdGuRcrAfvnrQ6mXKVJX,0.384,0.9540000000000001,5,-4.936,0,0.113,0.159,0.165,0.201,136.069,273627,4,False
735,Buffalo Springfield,Buffalo Springfield,For What It's Worth,1qRA5BS78u3gME0loMl9AA,0.653,0.519,2,-10.164,1,0.0497,0.0209,0.10099999999999999,0.8220000000000001,98.883,153693,4,False
736,"Beth Hart, Joe Bonamassa",Don't Explain,I'd Rather Go Blind,3BF9J3DjZuNKcfiAwkTsWK,0.39299999999999996,0.599,9,-7.337000000000001,1,0.0332,0.000333,0.201,0.344,112.65700000000001,486773,3,False
737,Parker McCollum,Pretty Heart,Pretty Heart,6vC90OOjZR165Hw8CpsqEm,0.562,0.6829999999999999,7,-4.427,1,0.0296,0.0,0.107,0.385,132.003,244798,4,False
738,John Lennon,Imagine,Imagine - Remastered 2010,7pKfPomDEeI4TPT6EOYjn9,0.547,0.257,0,-12.357999999999999,1,0.0252,0.183,0.0935,0.16899999999999998,75.752,187867,4,False
739,Teramaze,The Heist,The Heist,5eEvLYyyDHWqz4QYIhmnf6,0.268,0.9620000000000001,10,-3.318,1,0.0974,0.000139,0.34700000000000003,0.363,73.414,345400,4,False
740,Satan,Cruel Magic,Death Knell for a King,58KPGS8ZtjD4NH80UUkjws,0.501,0.991,4,-4.73,0,0.0528,0.00256,0.344,0.557,102.509,233142,4,False
741,Maurice Ravel,Ravel: Piano Concertos; Valses nobles et sentimentales,"Piano Concerto in G Major, M. 83: 2. Adagio assai",4ju98rvX917EwXLKLnRbQ2,0.126,0.0159,4,-34.595,1,0.0401,0.9490000000000001,0.0863,0.0373,74.02,563000,4,False
742,Bebe Rexha,I'm a Mess (Remixes),I'm a Mess - Ofenbach Remix,5izJoFeYASIvsVNtMSHSpi,0.6779999999999999,0.823,11,-3.873,0,0.0325,3.04e-06,0.177,0.498,120.038,164894,4,True
743,Angels & Airwaves,We Don't Need To Whisper,Valkyrie Missile,2ggtDdcgrAoMC1tlermPT9,0.49700000000000005,0.757,9,-7.426,1,0.0375,0.14800000000000002,0.107,0.152,151.02,399453,4,False
744,Yo Gotti,Rake It Up (Diplo & Party Favor Remix),Rake It Up - Diplo & Party Favor Remix,3wAbP40X5P9EVWkwmszInb,0.878,0.9329999999999999,1,-3.093,0,0.27699999999999997,0.0,0.531,0.601,154.006,172987,4,True
745,Joep Beving,Prehension,Ab Ovo,5BRfucuiAf5IYRbwBYBYPZ,0.39299999999999996,0.0429,9,-25.726999999999997,0,0.0341,0.925,0.0821,0.0394,135.405,288280,4,False
746,Amaranthe,Archangel,Archangel,28aQT80RVsVsD1X98WCew1,0.40700000000000003,0.9670000000000001,0,-7.104,1,0.0666,0.0014199999999999998,0.08900000000000001,0.22699999999999998,180.02700000000002,203373,4,False
747,Pimp Tobi,Baghdad,Baghdad,6f8W83UjkVPEtwCnDHD8Xb,0.87,0.41700000000000004,7,-11.194,1,0.107,0.0,0.107,0.5539999999999999,98.01,137208,4,True
748,Cousin Stizz,Trying To Find My Next Thrill,Anonymous (feat. Smino),2LWDBGSvTl9TjCVQKC2YgO,0.873,0.7290000000000001,4,-5.917999999999999,0,0.124,0.000167,0.306,0.575,129.945,180160,4,True
749,Mike WiLL Made-It,23,23,20FZrLl9zSbO9b3DhaqO6M,0.8590000000000001,0.599,9,-5.254,1,0.0614,8.2e-06,0.13,0.319,140.005,252520,4,True
750,Maren Morris,Better Than We Found It,Better Than We Found It,6IVLDX1miNBy1BOWebnMP2,0.379,0.569,10,-5.193,1,0.028999999999999998,3.19e-06,0.166,0.23,170.21900000000002,197216,3,False
751,Weezer,Make Believe,Beverly Hills,3E14pb0zKtI9ugTGzWOOjU,0.682,0.816,5,-3.719,1,0.0791,0.0,0.215,0.745,87.90700000000001,196093,4,False
752,Johann Sebastian Bach,Johann Sebastian Bach,"Widerstehe doch der Sünde, BWV 54 (Transcr. by Víkingur Ólafsson)",5xVcnhVL0AwcOgbpuxTu6W,0.42,0.0876,3,-28.052,1,0.0425,0.9,0.102,0.278,82.49600000000001,266213,4,False
753,Cascada,Everytime We Touch (Hardwell & Maurice West Remix),Everytime We Touch (Hardwell & Maurice West Remix),6Jgg7hrMuBzoJ0TG8tD28G,0.5539999999999999,0.848,5,-4.075,0,0.0745,0.0,0.185,0.28600000000000003,144.996,216441,4,True
754,Billy Currington,Seaside,Seaside,6uLhIbdIXQ4DGeOA8qFesw,0.599,0.8320000000000001,6,-5.631,0,0.0348,0.0,0.0514,0.509,99.98100000000001,180598,4,False
755,Dee Snider,Prove Me Wrong,Prove Me Wrong,3OglU7QicgmT9cDISCW6kl,0.39,0.971,1,-3.6689999999999996,1,0.152,0.0636,0.193,0.518,180.054,228880,4,False
756,Lil Baby,Drip Harder,"Never Recover (Lil Baby & Gunna, Drake)",6wWaVoUOzLQJHd3bWAUpdZ,0.753,0.6859999999999999,1,-5.415,0,0.284,0.0,0.193,0.8859999999999999,132.055,194732,4,True
757,The Plastic Ono Band,Between My Head And The Sky,Moving Muntains,5NQOSlVAzaWEfLmBKvqwrK,0.39,0.75,0,-9.492,1,0.0962,0.703,0.106,0.257,138.076,174413,4,False
758,Sebraa,Inside,Inside,5WBgxMPfLPwrK3c5eS59LU,0.8190000000000001,0.653,8,-8.907,0,0.0596,6.11e-05,0.336,0.312,120.03299999999999,200010,4,True
759,Robin Schulz,In Your Eyes (feat. Alida) [LUM!X Remix],In Your Eyes (feat. Alida) - LUM!X Remix,4sDsOUcpA53YU5HZ8A3VZT,0.6920000000000001,0.777,6,-5.472,1,0.19,3.0299999999999998e-05,0.17600000000000002,0.6940000000000001,128.017,203906,4,True
760,Meshiaak,City Of Ghosts,City of Ghosts,3QtTZfPJWnwOtaDqZQWg2H,0.4,0.953,2,-4.753,1,0.0642,0.0013599999999999999,0.382,0.354,177.919,244252,4,False
761,Sex Pistols,"Never Mind The Bollocks, Here's The Sex Pistols",Anarchy In The UK,7KwdlMKVUyMsyrL523djBl,0.36200000000000004,0.946,7,-8.627,1,0.0896,2.51e-05,0.506,0.212,134.184,211240,4,False
762,ZHU,THE NIGHTDAY,Faded,2GQEM9JuHu30sGFvRYeCxz,0.867,0.47700000000000004,9,-7.183,0,0.049,0.175,0.113,0.614,124.979,223480,4,True
763,Jai Wolf,Indian Summer,Indian Summer,42nkVBjWYVhiijbof5zySm,0.507,0.8240000000000001,6,-2.501,1,0.0526,0.0451,0.0848,0.0394,84.992,248471,4,True
764,B.B. King,Lucille,Lucille,4ZSJs1cqeincEi2KjUGmZC,0.6,0.496,3,-9.537,1,0.062,0.0,0.0564,0.621,114.45100000000001,616560,3,False
765,Lil Tjay,True 2 Myself,Ruthless (feat. Jay Critch),395WRTyNwMGx80cDXqg6vM,0.521,0.5920000000000001,9,-9.801,1,0.134,0.0,0.267,0.35600000000000004,129.754,244573,4,False
766,The Order,Supreme Hypocrisy,Supreme Hypocrisy,7IZiDlvgFfzK6Spxyj0gOa,0.5479999999999999,0.9670000000000001,7,-4.1819999999999995,1,0.0381,0.0744,0.0636,0.365,102.96799999999999,235733,4,False
767,Sean Paul,When It Comes To You (Remixes),When It Comes To You - Benny Benassi & BB Team Remix,2k4c9ZAlIYHyXiJ4i20FO7,0.789,0.893,10,-4.364,0,0.168,0.0,0.221,0.41,121.956,144073,4,True
768,House Of Pain,House Of Pain (US Release),Jump Around,2oTDOIAdsxPTE7yAp4YOcv,0.8540000000000001,0.71,4,-6.32,0,0.0793,8.72e-05,0.166,0.818,106.89399999999999,214947,4,False
769,Full Of Hell,Full of Hell & Merzbow,Burst Synapse,2uRY4XHR2EbHJFBnMci7FZ,0.14,0.9179999999999999,0,-3.972,0,0.188,0.792,0.565,0.0284,94.49600000000001,61032,4,False
770,Vicetone,Astronomia,Astronomia,3hWfKBt3n7j1xqIy6LA5ve,0.653,0.945,5,-2.634,1,0.096,0.915,0.439,0.326,126.09299999999999,198095,4,True
771,Luke Combs,Without You,Without You,34slXA5D75T5S0dwYYRd4J,0.522,0.659,6,-6.016,1,0.0304,0.0,0.102,0.355,141.996,224987,4,False
772,K-391,Play,Play,4jp4Z02kzzg8gK0NmDGgml,0.52,0.7979999999999999,6,-5.497999999999999,0,0.0391,0.0,0.0932,0.168,101.944,167977,4,True
773,Dan + Shay,I Should Probably Go To Bed,I Should Probably Go To Bed,5ovVcYo2MvjVydFwFyaaqy,0.721,0.27699999999999997,1,-7.127999999999999,1,0.0365,0.0,0.11199999999999999,0.309,131.935,171827,4,False
774,Sum 41,All The Good Sh**. 14 Solid Gold Hits (2000-2008),Motivation,545uLtMjobal2O22sdmdkq,0.488,0.887,4,-4.559,1,0.0861,0.0,0.0495,0.812,168.37,170653,4,False
775,Yellowcard,Ocean Avenue,Only One,0gZp88SA5OcujHLDGkxtI3,0.47700000000000004,0.907,1,-4.814,0,0.0899,7.82e-05,0.149,0.304,81.291,257400,4,False
776,Luke Combs,What You See Ain't Always What You Get (Deluxe Edition),Forever After All,6IBcOGPsniK3Pso1wHIhew,0.48700000000000004,0.65,0,-5.195,1,0.0253,0.0,0.0933,0.456,151.964,232533,4,False
777,The Chainsmokers,World War Joy,Takeaway,3g0mEQx3NTanacLseoP0Gw,0.528,0.511,3,-8.144,1,0.0324,0.0,0.10099999999999999,0.35100000000000003,100.1,209880,4,True
778,Drake,Dark Lane Demo Tapes,Demons (feat. Fivio Foreign & Sosa Geek),05aZ9sAU1YXndHv0FMi9iW,0.5429999999999999,0.7659999999999999,0,-3.387,0,0.34299999999999997,0.0,0.155,0.7290000000000001,106.869,204805,3,False
779,The Beatles,Back In The U.S.S.R.,Back In The U.S.S.R. - 2018 Mix,5Ly2g3fnof2iFE8zsQZJX2,0.51,0.893,9,-9.267000000000001,1,0.0342,5.85e-05,0.201,0.934,142.657,163467,4,False
780,Weisser Quiff,Smoke & Ash,Smoke & Ash,7jUBj3nZfs0dRqr68b4yxy,0.6940000000000001,0.602,10,-7.358,0,0.0276,0.0982,0.109,0.32899999999999996,104.99700000000001,164008,4,True
781,Gary Moore,Still Got The Blues,Still Got The Blues,0DnGfA1r8pAssJCuq4ojla,0.18899999999999997,0.39,9,-14.497,0,0.0353,0.000152,0.122,0.32,169.563,370867,3,False
782,CLMD,DANCE,DANCE,6TfeXwJihJRuBW3mFpib6J,0.7659999999999999,0.5479999999999999,7,-7.834,1,0.0373,1.81e-06,0.21,0.552,122.012,174448,4,True
783,Lil Mosey,Stuck In A Dream (feat. Gunna),Stuck In A Dream (feat. Gunna),5hDAT527wXWNBnJlujhuUs,0.753,0.652,10,-5.943,0,0.0753,0.0,0.11699999999999999,0.745,139.96200000000002,123560,4,True
784,Noora Noor,Soul Deep,Forget What I Said,12tomJynzttjC14htb6SBE,0.42200000000000004,0.40700000000000003,11,-7.303,0,0.0383,4.9000000000000005e-06,0.0455,0.516,170.548,199307,3,False
785,Johann Sebastian Bach,J.S. Bach: Violin Concertos Nos. 1 & 2; Partita No. 2,"Violin Concerto No.1 In A Minor, BWV 1041: 1. (Allegro moderato)",28XMNc5If5BmJWYDU42gkw,0.499,0.35100000000000003,9,-11.509,0,0.0448,9.940000000000002e-05,0.11800000000000001,0.616,90.664,235947,4,False
786,Elmore James,Shake Your Money Maker: The Best Of The Fire Sessions,Dust My Broom,0fM0mFxHP1R4KPX1PB8tWU,0.507,0.66,2,-4.957,1,0.0306,0.336,0.322,0.696,100.78299999999999,175040,4,False
787,Cream,Disraeli Gears (Deluxe Edition),Sunshine Of Your Love,5y4761pjcksXs1hNsCmc4n,0.691,0.5920000000000001,2,-8.089,1,0.0366,3.289999999999999e-05,0.124,0.736,115.152,250400,4,False
788,Pimp Tobi,First Day Out,First Day Out,3wNmFf47rzE2fwumFILEtU,0.889,0.6,7,-10.722999999999999,1,0.278,0.0,0.0986,0.278,95.925,120048,4,True
789,6ix9ine,STOOPID,STOOPID,1jQvUmf16VE9WQCPuK2e8K,0.733,0.63,11,-4.296,1,0.395,0.0,0.162,0.8320000000000001,149.989,152000,4,True
790,"Earth, Wind & Fire","Now, Then & Forever",September,06rPFgQsKS607RhYIqCmGq,0.6890000000000001,0.912,9,-3.673,1,0.0302,0.00024300000000000002,0.298,0.982,125.94,216347,4,False
791,Dynazty,Heartless Madness,Heartless Madness,6syHCS66oykczN2ZN7zQPX,0.446,0.904,2,-5.787000000000001,1,0.0432,0.000123,0.191,0.636,152.975,239867,4,False
792,Steve Aoki,Neon Future III,Lie To Me (feat. Ina Wroldsen),6Y9OhYhJFYjG7fUWJDFcI3,0.624,0.8190000000000001,3,-2.8569999999999998,0,0.0496,0.00028700000000000004,0.282,0.638,109.759,179094,4,True
793,Ellie Goulding,Worry About Me (Remixes),Worry About Me (MK Remix ft. blackbear),2zwXLqH0GyT4lcPv3dXcsF,0.695,0.8590000000000001,5,-4.886,0,0.047,4.16e-05,0.146,0.778,127.956,213160,4,True
794,Lee Brice,One Of Them Girls,One Of Them Girls,14GwnOeC9qYEKEA6uOZepa,0.643,0.79,4,-6.079,1,0.0462,0.0,0.107,0.8,95.98700000000001,188893,4,False
795,Excision,Apex,Gold (Stupid Love),1dlJQt9NLH5iFCIeiVz5lX,0.363,0.735,1,-3.8569999999999998,1,0.0428,0.00011899999999999999,0.13,0.0721,145.556,295890,4,True
796,blink-182,Take Off Your Pants And Jacket,Roller Coaster,1BR1AEQSLXDNL9t7nP3xRp,0.579,0.948,9,-3.801,1,0.048,3.3e-06,0.14300000000000002,0.684,116.148,167560,4,False
797,Davai,Replay (feat. CIRE),Replay (feat. CIRE),164C9bSF4ryqWXI4XgxTE0,0.7759999999999999,0.809,6,-5.726,0,0.069,0.0,0.179,0.5820000000000001,100.071,202520,4,True
798,Nina Simone,I Put A Spell On You,Feeling Good,1VKsbTJ78G5bnfyoPz46LA,0.318,0.33399999999999996,7,-9.267000000000001,0,0.0487,0.0,0.188,0.541,78.508,174000,4,False
799,Travis Scott,ASTROWORLD,SICKO MODE,2xLMifQCjDGFmkHkpNLD9h,0.8340000000000001,0.73,8,-3.714,1,0.222,0.0,0.124,0.446,155.00799999999998,312820,4,True
800,Roddy Ricch,Please Excuse Me For Being Antisocial,Tip Toe (feat. A Boogie Wit da Hoodie),6ztvsy3C6hPjVg9j4x1XKJ,0.757,0.6729999999999999,1,-8.513,1,0.141,0.0,0.33799999999999997,0.574,92.958,185806,3,False
801,Pop Smoke,Meet The Woo 2 (Deluxe),Element,2TRu7dMps7cVKOyazkj9Fb,0.772,0.879,2,-4.22,1,0.34,2.25e-06,0.256,0.309,61.309,135747,5,False
802,A Boogie Wit da Hoodie,Startender (feat. Offset and Tyga),Startender (feat. Offset and Tyga),6uSSupG4TMu3vW8QgynAB6,0.736,0.622,6,-4.6530000000000005,0,0.133,0.0,0.151,0.506,191.97099999999998,192779,4,True
803,Elton John,Honky Chateau,"Rocket Man (I Think It's Going To Be A Long, Long Time)",3gdewACMIVMEWVbyb8O9sY,0.601,0.532,10,-9.119,1,0.0286,6.25e-06,0.0925,0.341,136.571,281613,4,False
804,Smokepurpp,Deadstar,Fingers Blue (feat. Travis Scott),6l8McJSn8BgCTTewysSusR,0.879,0.882,0,-5.47,0,0.239,1.58e-05,0.135,0.8370000000000001,130.033,194771,4,True
805,Beth Hart,Bang Bang Boom Boom,With You Everyday,3f5NDZPgP1II6nTsVvZiMo,0.609,0.217,0,-11.571,1,0.0301,0.00031099999999999997,0.204,0.243,133.119,184253,3,False
806,Ozzy Osbourne,Straight to Hell,Straight to Hell,3cjPSKlHrekNwiE1fZybZ5,0.436,0.7609999999999999,8,-2.43,1,0.0506,0.00403,0.17300000000000001,0.282,142.02700000000002,225027,4,False
807,Jason Aldean,9,Got What I Got,4TCc369aRPRubv1m8R1TBG,0.512,0.58,3,-6.6579999999999995,0,0.028999999999999998,1.7199999999999998e-05,0.513,0.303,159.847,178147,3,False
808,T-Pain,rEVOLVEr (Deluxe Version),Turn All the Lights On (feat. Ne-Yo),5Ue25r0VGvZR7vaw3iB0gZ,0.6970000000000001,0.807,6,-3.049,0,0.0587,0.0,0.47100000000000003,0.732,127.01,216440,4,True
809,The Byrds,Turn! Turn! Turn!,Turn! Turn! Turn! (To Everything There Is a Season),5qBqBdfTEIWJwAS0Jm2F5R,0.452,0.818,2,-8.124,1,0.0439,2.72e-05,0.052000000000000005,0.755,124.47399999999999,229360,4,False
810,Ignea,Jinnslammer,Jinnslammer,2AjEKcRXkntPkujLXp6hGD,0.311,0.988,7,-3.397,1,0.113,0.13,0.132,0.26899999999999996,195.058,279692,3,False
811,Lamb of God,Memento Mori,Memento Mori,6V1tb8rFw1nPeOXX4sccTC,0.318,0.9840000000000001,2,-4.588,1,0.102,0.7879999999999999,0.127,0.0509,123.005,348100,4,False
812,Regard,Ride It,Ride It,2tnVG71enUj33Ic2nFN6kZ,0.88,0.7509999999999999,7,-4.258,0,0.0874,6.43e-05,0.106,0.884,117.948,157606,4,True
813,Sound Of Legend,Blue (Da Ba Dee) [Sound of Legend Version Edit],Blue (Da Ba Dee) - Sound of Legend Version Edit,3JUxU3KohteqkLk9BOpQ1c,0.575,0.978,7,-1.81,0,0.0613,0.00034700000000000003,0.11800000000000001,0.212,128.013,179893,4,True
814,Good Charlotte,The Young and The Hopeless,Lifestyles of the Rich & Famous,2g2a5kDeZexbUTD8abcvm6,0.62,0.93,1,-3.685,1,0.0374,0.0,0.0686,0.609,106.22,190173,4,False
815,Andrew Jannakos,Gone Too Soon,Gone Too Soon,7mDZ2NdYOeKFcz2zGnKBwU,0.529,0.723,4,-6.022,0,0.035,0.0,0.364,0.45899999999999996,119.94200000000001,169255,4,False
816,Claude Debussy,"Debussy: Suite bergamasque, L. 75, 3. Clair de lune","Suite bergamasque, L. 75: 3. Clair de lune",670kHoKB4WnZCVSJz4ymNx,0.371,0.0059299999999999995,1,-32.075,1,0.0469,0.9109999999999999,0.0699,0.0384,135.297,330840,3,False
817,Jordan Davis,Almost Maybes,Almost Maybes,14JFKtBSqefxfMiKhq6JT8,0.5820000000000001,0.868,11,-3.927,1,0.0522,0.0,0.10300000000000001,0.555,90.105,179153,4,False
818,The Doors,L.A. Woman,L.A. Woman,6DmfWj5kOa1fX8AwN9byOn,0.354,0.731,2,-9.177999999999999,1,0.0381,0.00119,0.115,0.698,170.64,471160,4,False
819,Fall Out Boy,Infinity On High,"This Ain't A Scene, It's An Arms Race",1oagRT7LfpVlNJN6FSZDGp,0.435,0.887,9,-4.07,1,0.0636,0.0,0.0327,0.408,199.935,212040,4,False
820,a-ha,Hunting High and Low,Take on Me,2WfaOiMkCvy7F5fcp2zZ8L,0.573,0.902,6,-7.638,0,0.054000000000000006,0.00125,0.0928,0.8759999999999999,84.412,225280,4,False
821,Gryffin,Gravity Pt. 1,Nobody Compares To You (feat. Katie Pearlman),2Un9MGFwpGdGU9yl9KOvXx,0.585,0.7440000000000001,2,-4.751,1,0.0419,0.0,0.195,0.349,104.919,231383,4,True
822,ILLENIUM,Awake,Taking Me Higher,1bI9jePC8sxwC8wGtCDCqR,0.40399999999999997,0.579,9,-6.815,1,0.0267,0.831,0.10099999999999999,0.0693,98.06299999999999,164888,4,True
823,Lil Baby,Street Gossip,Chastised,0I1gjYB0yjwYXBn9SVOh3n,0.778,0.6459999999999999,7,-4.657,1,0.0345,0.0,0.166,0.177,140.04,123429,4,True
824,NAV,Turks,Turks (feat. Travis Scott),0lSZh5W0wDeurkGzLYY6hf,0.893,0.618,7,-4.425,0,0.11199999999999999,0.0,0.542,0.389,119.09899999999999,161377,4,True
825,Primal Fear,Along Came the Devil,Along Came the Devil,0g7Wb6Dbe2sfwdntWnkv1W,0.55,0.96,11,-4.148,0,0.0452,0.000558,0.0955,0.47,128.016,261160,4,False
826,Kid Cudi,Pursuit Of Happiness [Extended Steve Aoki Remix (Explicit)],Pursuit Of Happiness - Extended Steve Aoki Remix (Explicit),5PX4uS1LqlWEPL69phPVQQ,0.722,0.687,0,-5.189,1,0.0556,0.00413,0.0462,0.619,128.013,373627,4,True
827,Steve Angello,KNAS (BROHUG Remix),KNAS - BROHUG Remix,0PJ4RVL5wCeHDO8wHpk3YG,0.8079999999999999,0.752,1,-4.863,0,0.0759,0.927,0.0507,0.469,125.005,201120,4,True
828,Lit,A Place In The Sun,My Own Worst Enemy,33iv3wnGMrrDugd7GBso1z,0.494,0.946,4,-2.7569999999999997,1,0.0637,0.0,0.39799999999999996,0.741,103.40799999999999,169027,4,False
829,Pop Smoke,Meet The Woo,Dior,79s5XnCN4TJKTVMSmOx8Ep,0.5479999999999999,0.805,7,-5.732,1,0.35100000000000003,0.000389,0.408,0.648,142.094,216387,4,False
830,Gary Moore,The Platinum Collection,Need Your Love So Bad - 2002 Digital Remaster,58BGpUO6f8f8LuRyInc61J,0.483,0.374,9,-8.437000000000001,1,0.0272,0.0106,0.102,0.14300000000000002,131.21200000000002,473080,3,False
831,3LAU,Better With You,Better With You,3D37T7euWvVJ45evRmriIh,0.5710000000000001,0.752,3,-4.872,1,0.0293,6.92e-05,0.114,0.25,102.04299999999999,192941,4,True
832,Chris Brown,F.A.M.E. (Expanded Edition),Look At Me Now (feat. Lil' Wayne & Busta Rhymes),3hsmbFKT5Cujb5GQjqEU39,0.767,0.677,11,-6.127999999999999,0,0.184,5.51e-06,0.14400000000000002,0.5379999999999999,146.155,222587,4,True
833,ZZ Top,Tres Hombres (Expanded 2006 Remaster),La Grange - 2005 Remaster,70YvYr2hGlS01bKRIho1HM,0.545,0.64,4,-9.937000000000001,0,0.22399999999999998,0.0304,0.196,0.606,80.544,230480,4,False
834,Bodybangers,Ready Or Not (Here I Come),Ready Or Not (Here I Come),6rzzhLcIlRf1oCYHE3JJgs,0.753,0.787,10,-3.984,0,0.258,4.41e-05,0.094,0.645,124.90799999999999,180480,4,True
835,Simple Plan,"No Pads, No Helmets...Just Balls",Addicted,38z6jaLE0F13dxv28n3wlq,0.522,0.7509999999999999,1,-5.46,1,0.0435,2.22e-06,0.158,0.605,139.51,232067,3,False
836,Dan Dark,Revelation,Revelation,5bcjmcKxD3C09HigEFsCz2,0.6659999999999999,0.765,10,-8.17,1,0.0324,0.736,0.12,0.82,106.77799999999999,186517,4,False
837,DJ Gollum,The Bad Touch,The Bad Touch - Empyre One Edit,61SxEdYxhDJreaBwq1kWN4,0.556,0.986,0,-5.686,0,0.0538,1.56e-06,0.254,0.501,142.05100000000002,202144,4,True
838,Mike Candys,Coco Jamboo,Coco Jamboo,6VSTojwGCJyOOW1ja1LlL4,0.8320000000000001,0.809,9,-3.8560000000000003,1,0.0975,0.0,0.272,0.7390000000000001,104.96700000000001,189714,4,True
839,Cream,Disraeli Gears (Deluxe Edition),Sunshine Of Your Love,2K2M0TcglCRLLpFOzKeFZA,0.6829999999999999,0.594,2,-8.289,1,0.0347,8.609999999999999e-05,0.121,0.7340000000000001,115.09899999999999,250400,4,False
840,Janine Jansen,Tchaikovsky: Violin Concerto,"Souvenir d'un lieu cher, Op.42: 3. Mélodie",1fWeZQfdmAoi3HWpHcn4tM,0.225,0.0486,3,-25.253,1,0.0609,0.0292,0.096,0.0695,98.76299999999999,232680,5,False
841,Night Lovell,GOODNIGHT LOVELL,JOAN OF ARC,3W7AVzdM5nLrnHIGuhqYdf,0.915,0.6659999999999999,1,-2.52,1,0.0402,0.00295,0.253,0.0386,124.057,145168,4,True
842,Alan Walker,Faded (Remixes),Faded - Tungevaag & Raaban Remix,57AFWR67E11MBJMIaOApfZ,0.638,0.81,6,-6.836,1,0.0671,0.0475,0.10099999999999999,0.155,128.041,251507,4,True
843,Various Artists,Atlantic 60th: Love Song Soul,When a Man Loves a Woman,0I4Elttuzf6NXvUYDpCXIx,0.191,0.604,1,-6.337999999999999,1,0.0337,0.0,0.132,0.292,65.11,170067,4,False
844,ScHoolboy Q,Blank Face LP,THat Part,2yJ9GVCLMmzBBfQAnfzlwr,0.927,0.535,6,-7.59,0,0.0911,0.0,0.136,0.336,112.96,313573,4,True
845,DJ Goja,Crazy,Crazy,2vXV3lIR0ouayIETSh7Fxs,0.797,0.514,10,-7.1770000000000005,0,0.19,4.47e-06,0.247,0.43,108.992,161835,4,True
846,King Lil G,Eternal,No Face No Ca$e,79WyxTUYKDb7DpgUv3OyCj,0.7879999999999999,0.523,1,-8.257,0,0.0928,8.83e-05,0.17800000000000002,0.264,98.03299999999999,161684,4,True
847,Mystic Prophecy,Eye to Eye,Eye to Eye,3ojlZUEkinb7XA4tZuvx3y,0.457,0.973,11,-4.146,0,0.0709,3.16e-06,0.311,0.379,105.015,255685,4,False
848,Oli Brown,Here I Am,I Love You More You'll Ever Know,6HA9QpH9xzSXH6qw1FtbzD,0.47,0.213,0,-9.426,0,0.0461,0.000949,0.11699999999999999,0.159,91.09100000000001,425893,3,False
849,Mustard,Perfect Ten,Pure Water (with Migos),3j84U36KvLeXNDPv4t5pI8,0.682,0.5589999999999999,0,-5.545,1,0.127,0.0,0.344,0.13699999999999998,202.015,192471,4,True
850,Guns N' Roses,Appetite For Destruction,Sweet Child O' Mine,7o2CTH4ctstm8TNelqjb51,0.45399999999999996,0.91,6,-7.766,1,0.0448,0.0996,0.11599999999999999,0.629,125.116,354520,4,False
851,Tom Petty and the Heartbreakers,Tom Petty & The Heartbreakers,American Girl,7MRyJPksH3G2cXHN8UKYzP,0.55,0.8240000000000001,2,-5.9879999999999995,1,0.0334,0.000127,0.366,0.777,114.512,214733,4,False
852,Far East Movement,Free Wired,Like A G6,4DvhkX2ic4zWkQeWMwQ2qf,0.435,0.8370000000000001,3,-8.126,1,0.449,0.0,0.11699999999999999,0.778,124.913,216893,4,True
853,Guy Davis,Give In Kind,Loneliest Road That I Know,4oeQhUurNXd48uf2wHQLGD,0.518,0.293,2,-11.53,0,0.0411,0.009590000000000001,0.10400000000000001,0.46399999999999997,182.965,257440,3,False
854,Sheku Kanneh-Mason,Sheku Kanneh-Mason,Hallelujah (Arr. Cello & Strings),3QPPP2YozZ5xmMmpDB3c9n,0.166,0.0551,9,-19.494,0,0.052000000000000005,0.635,0.11900000000000001,0.14300000000000002,176.61599999999999,206520,3,False
